video,video_index,material,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,bbox_x,bbox_y,bbox_w,bbox_h,roi_x1,roi_y1,roi_x2,roi_y2,delta_x,delta_y,tracking_status
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,182,3.033,467,213,462,210,13,10,317,63,617,363,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,183,3.05,467,213,462,210,13,10,317,63,617,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,184,3.067,467,213,463,210,13,10,317,63,617,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,185,3.083,467,212,463,209,13,10,317,62,617,362,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,186,3.1,468,212,463,209,13,10,318,62,618,362,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,187,3.117,468,213,463,210,13,10,318,63,618,363,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,188,3.133,468,214,463,211,13,10,318,64,618,364,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,189,3.15,468,213,464,210,13,10,318,63,618,363,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,190,3.167,468,213,464,210,13,10,318,63,618,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,191,3.183,469,213,465,210,13,10,319,63,619,363,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,192,3.2,469,214,465,211,13,10,319,64,619,364,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,193,3.217,469,214,465,211,13,10,319,64,619,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,194,3.233,469,214,465,211,13,10,319,64,619,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,195,3.25,469,213,465,211,13,10,319,63,619,363,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,196,3.267,470,213,465,210,13,10,320,63,620,363,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,197,3.283,470,213,466,211,13,10,320,63,620,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,198,3.3,470,213,466,211,13,10,320,63,620,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,199,3.317,470,213,466,211,13,10,320,63,620,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,200,3.333,470,213,466,211,13,10,320,63,620,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,201,3.35,471,214,467,212,13,10,321,64,621,364,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,202,3.367,471,214,466,212,13,10,321,64,621,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,203,3.383,471,214,467,212,13,10,321,64,621,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,204,3.4,471,214,467,212,13,10,321,64,621,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,205,3.417,472,214,468,212,13,10,322,64,622,364,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,206,3.433,472,214,467,212,13,10,322,64,622,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,207,3.45,472,214,467,212,13,10,322,64,622,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,208,3.467,472,214,468,212,13,10,322,64,622,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,209,3.483,472,214,467,212,13,10,322,64,622,364,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,210,3.5,471,208,467,204,13,10,321,58,621,358,-1,-6,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,211,3.517,472,208,467,204,13,10,322,58,622,358,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,212,3.533,472,209,467,205,13,10,322,59,622,359,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,213,3.55,473,209,468,205,13,10,323,59,623,359,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,214,3.567,473,209,468,205,13,10,323,59,623,359,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,215,3.583,473,208,468,204,13,10,323,58,623,358,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,216,3.6,474,209,469,206,13,10,324,59,624,359,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,217,3.617,474,208,469,205,13,10,324,58,624,358,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,218,3.633,474,208,470,205,13,10,324,58,624,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,219,3.65,475,212,470,210,13,10,325,62,625,362,1,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,220,3.667,474,211,469,209,13,10,324,61,624,361,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,221,3.683,475,211,471,209,13,10,325,61,625,361,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,222,3.7,474,208,469,205,13,10,324,58,624,358,-1,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,223,3.717,474,209,469,206,13,10,324,59,624,359,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,224,3.733,475,209,470,206,13,10,325,59,625,359,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,225,3.75,476,208,471,205,13,10,326,58,626,358,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,226,3.767,476,208,472,205,13,10,326,58,626,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,227,3.783,476,208,472,205,13,10,326,58,626,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,228,3.8,476,208,472,205,13,10,326,58,626,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,229,3.817,477,208,473,205,13,10,327,58,627,358,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,230,3.833,478,208,474,205,13,10,328,58,628,358,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,231,3.85,479,208,475,205,13,10,329,58,629,358,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,232,3.867,479,207,475,204,13,10,329,57,629,357,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,233,3.883,479,207,475,204,13,10,329,57,629,357,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,234,3.9,480,208,476,205,13,10,330,58,630,358,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,235,3.917,480,208,476,206,13,10,330,58,630,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,236,3.933,481,208,477,205,13,10,331,58,631,358,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,237,3.95,480,208,476,206,13,10,330,58,630,358,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,238,3.967,480,208,476,206,13,10,330,58,630,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,239,3.983,480,209,476,207,13,10,330,59,630,359,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,240,4.0,479,208,475,205,13,10,329,58,629,358,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,241,4.017,480,208,476,205,13,10,330,58,630,358,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,242,4.033,480,208,476,205,13,10,330,58,630,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,243,4.05,480,208,476,206,13,10,330,58,630,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,244,4.067,480,208,475,206,13,10,330,58,630,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,245,4.083,480,208,476,206,13,10,330,58,630,358,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,246,4.1,480,207,476,205,13,10,330,57,630,357,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,247,4.117,481,208,476,206,13,10,331,58,631,358,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,248,4.133,481,209,476,207,13,10,331,59,631,359,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,249,4.15,480,203,476,199,13,10,330,53,630,353,-1,-6,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,250,4.167,480,203,476,199,9,9,330,53,630,353,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,251,4.183,479,203,475,199,9,9,329,53,629,353,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,252,4.2,478,203,474,199,9,9,328,53,628,353,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,253,4.217,478,203,473,199,9,9,328,53,628,353,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,254,4.233,477,203,472,199,9,9,327,53,627,353,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,255,4.25,477,203,472,199,9,9,327,53,627,353,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,256,4.267,476,203,471,199,9,9,326,53,626,353,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,257,4.283,476,203,471,199,9,9,326,53,626,353,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,258,4.3,475,203,470,198,9,9,325,53,625,353,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,259,4.317,475,202,469,197,9,9,325,52,625,352,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,260,4.333,475,202,470,197,9,9,325,52,625,352,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,261,4.35,475,202,469,197,9,9,325,52,625,352,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,262,4.367,474,202,468,197,9,9,324,52,624,352,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,263,4.383,474,202,468,197,9,9,324,52,624,352,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,264,4.4,474,202,468,197,9,9,324,52,624,352,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,265,4.417,474,202,468,196,9,9,324,52,624,352,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,266,4.433,473,202,467,197,9,9,323,52,623,352,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,267,4.45,477,205,472,201,9,9,327,55,627,355,4,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,268,4.467,476,205,472,201,9,9,326,55,626,355,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,269,4.483,476,204,472,200,9,9,326,54,626,354,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,270,4.5,476,206,472,202,9,9,326,56,626,356,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,271,4.517,475,205,471,201,9,9,325,55,625,355,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,272,4.533,475,205,470,201,9,9,325,55,625,355,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,273,4.55,475,205,470,201,9,9,325,55,625,355,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,274,4.567,475,205,470,201,9,9,325,55,625,355,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,275,4.583,474,205,470,201,9,9,324,55,624,355,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,276,4.6,474,205,470,201,9,9,324,55,624,355,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,277,4.617,474,206,470,201,9,9,324,56,624,356,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,278,4.633,474,206,470,202,9,9,324,56,624,356,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,279,4.65,474,206,470,202,9,9,324,56,624,356,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,280,4.667,474,206,470,202,9,9,324,56,624,356,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,281,4.683,474,207,470,203,9,9,324,57,624,357,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,282,4.7,474,207,470,203,9,9,324,57,624,357,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,283,4.717,475,207,471,203,9,9,325,57,625,357,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,284,4.733,474,208,470,204,9,9,324,58,624,358,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,285,4.75,475,208,471,204,9,9,325,58,625,358,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,286,4.767,475,209,471,205,9,9,325,59,625,359,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,287,4.783,475,208,471,204,9,9,325,58,625,358,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,288,4.8,475,209,472,205,9,9,325,59,625,359,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,289,4.817,474,209,471,205,9,9,324,59,624,359,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,290,4.833,475,209,472,205,9,9,325,59,625,359,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,291,4.85,475,210,472,206,9,9,325,60,625,360,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,292,4.867,474,209,471,205,9,9,324,59,624,359,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,293,4.883,476,210,473,206,9,9,326,60,626,360,2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,294,4.9,475,210,472,206,9,9,325,60,625,360,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,295,4.917,475,210,473,207,9,9,325,60,625,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,296,4.933,475,211,473,207,9,9,325,61,625,361,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,297,4.95,475,210,473,206,9,9,325,60,625,360,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,298,4.967,475,211,473,207,9,9,325,61,625,361,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,299,4.983,475,211,473,207,9,9,325,61,625,361,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,300,5.0,471,210,464,205,14,9,321,60,621,360,-4,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,301,5.017,471,210,464,205,14,9,321,60,621,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,302,5.033,471,210,464,205,14,9,321,60,621,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,303,5.05,471,210,464,205,14,9,321,60,621,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,304,5.067,472,210,465,205,14,9,322,60,622,360,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,305,5.083,472,210,465,205,14,9,322,60,622,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,306,5.1,471,210,464,205,14,9,321,60,621,360,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,307,5.117,471,210,464,205,14,9,321,60,621,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,308,5.133,471,210,464,204,14,9,321,60,621,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,309,5.15,470,210,463,205,14,9,320,60,620,360,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,310,5.167,470,211,463,205,14,9,320,61,620,361,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,311,5.183,470,210,463,204,14,9,320,60,620,360,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,312,5.2,469,210,462,204,14,9,319,60,619,360,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,313,5.217,469,210,462,204,14,9,319,60,619,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,314,5.233,469,211,462,205,14,9,319,61,619,361,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,315,5.25,469,209,462,203,14,9,319,59,619,359,0,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,316,5.267,469,210,462,204,14,9,319,60,619,360,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,317,5.283,469,210,462,204,14,9,319,60,619,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,318,5.3,469,210,462,204,14,9,319,60,619,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,319,5.317,469,210,461,204,14,9,319,60,619,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,320,5.333,469,210,461,204,14,9,319,60,619,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,321,5.35,469,210,461,204,14,9,319,60,619,360,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,322,5.367,469,211,461,205,14,9,319,61,619,361,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,323,5.383,469,211,461,204,14,9,319,61,619,361,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,324,5.4,469,211,462,205,14,9,319,61,619,361,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,325,5.417,469,211,462,204,14,9,319,61,619,361,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,326,5.433,469,211,462,205,14,9,319,61,619,361,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,327,5.45,469,211,461,205,14,9,319,61,619,361,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,328,5.467,469,212,461,205,14,9,319,62,619,362,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,329,5.483,469,212,461,206,14,9,319,62,619,362,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,330,5.5,469,212,461,206,14,9,319,62,619,362,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,331,5.517,469,212,461,206,14,9,319,62,619,362,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,332,5.533,469,212,461,206,14,9,319,62,619,362,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,333,5.55,469,212,461,206,14,9,319,62,619,362,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,334,5.567,468,213,461,207,14,9,318,63,618,363,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,335,5.583,468,213,461,207,14,9,318,63,618,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,336,5.6,468,213,461,207,14,9,318,63,618,363,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,337,5.617,468,214,461,208,14,9,318,64,618,364,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,338,5.633,469,214,462,208,14,9,319,64,619,364,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,339,5.65,469,215,462,209,14,9,319,65,619,365,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,340,5.667,469,215,462,209,14,9,319,65,619,365,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,341,5.683,469,216,462,210,14,9,319,66,619,366,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,342,5.7,468,216,461,210,14,9,318,66,618,366,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,343,5.717,468,217,461,211,14,9,318,67,618,367,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,344,5.733,469,217,462,211,14,9,319,67,619,367,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,345,5.75,468,217,461,211,14,9,318,67,618,367,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,346,5.767,468,217,461,212,14,9,318,67,618,367,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,347,5.783,468,217,460,212,14,9,318,67,618,367,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,348,5.8,468,218,461,213,14,9,318,68,618,368,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,349,5.817,468,218,461,213,14,9,318,68,618,368,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,350,5.833,469,219,463,212,12,12,319,69,619,369,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,351,5.85,469,220,463,213,12,12,319,70,619,370,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,352,5.867,470,220,464,214,12,12,320,70,620,370,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,353,5.883,470,221,464,214,12,12,320,71,620,371,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,354,5.9,470,221,464,214,12,12,320,71,620,371,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,355,5.917,470,221,464,215,12,12,320,71,620,371,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,356,5.933,469,222,463,216,12,12,319,72,619,372,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,357,5.95,469,223,463,217,12,12,319,73,619,373,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,358,5.967,469,222,463,216,12,12,319,72,619,372,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,359,5.983,469,223,463,217,12,12,319,73,619,373,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,360,6.0,470,224,464,218,12,12,320,74,620,374,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,361,6.017,470,224,464,218,12,12,320,74,620,374,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,362,6.033,469,224,464,219,12,12,319,74,619,374,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,363,6.05,469,225,464,219,12,12,319,75,619,375,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,364,6.067,469,225,464,219,12,12,319,75,619,375,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.09 AM.mp4,1,Aluminium,365,6.083,469,225,464,219,12,12,319,75,619,375,0,0,TRACKED
