video,video_index,material,split,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,crop_tip_x,crop_tip_y,roi_x1,roi_y1,roi_x2,roi_y2,crop_w,crop_h,laplacian_var,motion_score,tracking_status,category,crop_path
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1410,23.5,451,169,150,150,301,19,601,319,300,300,93.09,6.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001410.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1425,23.75,457,171,150,150,307,21,607,321,300,300,76.7,13.4,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001425.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1440,24.0,456,172,150,150,306,22,606,322,300,300,79.15,7.45,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001440.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1455,24.25,453,174,150,150,303,24,603,324,300,300,74.55,7.33,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001455.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1470,24.5,452,174,150,150,302,24,602,324,300,300,61.75,5.82,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001470.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1485,24.75,452,173,150,150,302,23,602,323,300,300,68.38,4.66,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001485.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1500,25.0,454,173,150,150,304,23,604,323,300,300,99.07,9.65,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001500.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1515,25.25,452,173,150,150,302,23,602,323,300,300,92.96,9.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001515.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1530,25.5,454,176,150,150,304,26,604,326,300,300,70.82,9.11,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001530.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1545,25.75,454,174,150,150,304,24,604,324,300,300,68.51,10.8,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001545.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1560,26.0,452,174,150,150,302,24,602,324,300,300,67.5,5.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001560.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1575,26.25,454,174,150,150,304,24,604,324,300,300,65.38,4.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001575.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1590,26.5,455,173,150,150,305,23,605,323,300,300,63.8,3.35,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001590.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1605,26.75,458,171,150,150,308,21,608,321,300,300,70.95,3.68,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001605.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1620,27.0,456,176,150,150,306,26,606,326,300,300,59.61,12.39,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001620.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1635,27.25,454,174,150,150,304,24,604,324,300,300,68.6,4.13,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001635.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1650,27.5,455,174,150,150,305,24,605,324,300,300,62.52,5.77,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001650.jpg
WhatsApp Video 2026-08-11 at 6.55.10 AM (1).mp4,2,Aluminium,train,1665,27.75,456,177,150,150,306,27,606,327,300,300,51.69,11.57,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.10_AM_(1)/crop_001665.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,0,0.0,376,254,150,150,226,104,526,404,300,300,1233.51,0.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000000.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,15,0.25,376,252,150,150,226,102,526,402,300,300,539.36,28.52,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000015.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,30,0.5,377,248,150,150,227,98,527,398,300,300,544.02,34.33,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000030.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,45,0.75,377,247,150,150,227,97,527,397,300,300,573.23,40.22,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000045.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,60,1.0,378,246,150,150,228,96,528,396,300,300,633.98,30.29,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000060.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,75,1.25,377,244,150,150,227,94,527,394,300,300,653.74,24.48,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000075.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,90,1.5,379,243,150,150,229,93,529,393,300,300,647.37,9.44,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000090.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,105,1.75,376,239,150,150,226,89,526,389,300,300,655.52,23.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000105.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,120,2.0,376,238,150,150,226,88,526,388,300,300,592.51,15.77,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000120.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,135,2.25,374,235,150,150,224,85,524,385,300,300,749.32,12.57,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000135.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,150,2.5,376,233,150,150,226,83,526,383,300,300,611.19,22.48,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000150.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,165,2.75,374,233,150,150,224,83,524,383,300,300,628.88,7.04,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000165.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,180,3.0,372,231,150,150,222,81,522,381,300,300,646.84,13.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000180.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,195,3.25,376,228,150,150,226,78,526,378,300,300,808.84,25.9,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000195.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,210,3.5,376,227,150,150,226,77,526,377,300,300,654.15,15.59,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000210.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,225,3.75,374,227,150,150,224,77,524,377,300,300,659.02,9.46,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000225.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,240,4.0,375,222,150,150,225,72,525,372,300,300,699.52,26.34,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000240.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,255,4.25,377,221,150,150,227,71,527,371,300,300,634.47,18.77,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000255.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,270,4.5,376,221,150,150,226,71,526,371,300,300,674.09,5.02,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000270.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,285,4.75,375,221,150,150,225,71,525,371,300,300,633.59,6.07,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000285.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,300,5.0,377,213,150,150,227,63,527,363,300,300,1430.04,31.82,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000300.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,315,5.25,376,213,150,150,226,63,526,363,300,300,721.59,11.11,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000315.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,330,5.5,375,213,150,150,225,63,525,363,300,300,641.51,5.7,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000330.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,345,5.75,375,212,150,150,225,62,525,362,300,300,663.34,6.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000345.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,360,6.0,374,209,150,150,224,59,524,359,300,300,548.45,13.35,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000360.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,375,6.25,376,202,150,150,226,52,526,352,300,300,735.58,10.15,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000375.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,390,6.5,375,198,150,150,225,48,525,348,300,300,586.23,11.46,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000390.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,405,6.75,373,197,150,150,223,47,523,347,300,300,460.89,10.96,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000405.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,420,7.0,374,199,150,150,224,49,524,349,300,300,460.13,31.94,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000420.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,435,7.25,374,201,150,150,224,51,524,351,300,300,482.55,39.34,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000435.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,450,7.5,375,202,150,150,225,52,525,352,300,300,570.87,39.83,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000450.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,465,7.75,375,203,150,150,225,53,525,353,300,300,522.93,32.79,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000465.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,480,8.0,377,203,150,150,227,53,527,353,300,300,480.29,40.16,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000480.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,495,8.25,378,205,150,150,228,55,528,355,300,300,360.47,43.61,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000495.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,510,8.5,375,205,150,150,225,55,525,355,300,300,391.72,37.24,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000510.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,525,8.75,377,207,150,150,227,57,527,357,300,300,512.34,39.45,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000525.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,540,9.0,376,207,150,150,226,57,526,357,300,300,519.52,32.05,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000540.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,555,9.25,381,211,150,150,231,61,531,361,300,300,614.12,30.87,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000555.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,570,9.5,379,212,150,150,229,62,529,362,300,300,602.09,8.15,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000570.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,585,9.75,378,213,150,150,228,63,528,363,300,300,618.28,7.42,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000585.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,600,10.0,378,214,150,150,228,64,528,364,300,300,1296.05,15.78,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000600.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,615,10.25,382,215,150,150,232,65,532,365,300,300,579.66,26.92,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000615.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,630,10.5,382,216,150,150,232,66,532,366,300,300,618.35,13.4,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000630.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,645,10.75,383,215,150,150,233,65,533,365,300,300,622.39,13.81,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000645.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,660,11.0,387,218,150,150,237,68,537,368,300,300,649.87,29.12,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000660.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,675,11.25,385,220,150,150,235,70,535,370,300,300,575.79,38.37,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000675.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,690,11.5,388,220,150,150,238,70,538,370,300,300,654.67,29.7,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000690.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,705,11.75,387,224,150,150,237,74,537,374,300,300,661.02,39.19,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000705.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,720,12.0,391,225,150,150,241,75,541,375,300,300,677.71,23.71,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000720.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,735,12.25,391,226,150,150,241,76,541,376,300,300,590.9,52.19,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000735.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,750,12.5,391,229,150,150,241,79,541,379,300,300,736.8,60.21,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000750.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,765,12.75,386,230,150,150,236,80,536,380,300,300,885.64,27.32,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000765.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,780,13.0,388,230,150,150,238,80,538,380,300,300,922.94,18.17,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000780.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,795,13.25,392,234,150,150,242,84,542,384,300,300,1066.81,17.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000795.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,810,13.5,392,233,150,150,242,83,542,383,300,300,1174.99,28.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000810.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,825,13.75,392,233,150,150,242,83,542,383,300,300,1016.6,25.68,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000825.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,840,14.0,389,234,150,150,239,84,539,384,300,300,989.31,31.19,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000840.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,855,14.25,391,234,150,150,241,84,541,384,300,300,976.46,15.41,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000855.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,870,14.5,392,233,150,150,242,83,542,383,300,300,938.61,14.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000870.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,885,14.75,387,236,150,150,237,86,537,386,300,300,868.86,29.5,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000885.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,900,15.0,384,236,150,150,234,86,534,386,300,300,2041.0,22.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000900.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,915,15.25,384,236,150,150,234,86,534,386,300,300,993.11,13.01,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000915.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,930,15.5,383,236,150,150,233,86,533,386,300,300,755.86,16.17,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000930.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,945,15.75,379,237,150,150,229,87,529,387,300,300,686.25,12.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000945.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,960,16.0,377,237,150,150,227,87,527,387,300,300,766.21,14.11,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000960.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,975,16.25,374,236,150,150,224,86,524,386,300,300,637.91,13.64,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000975.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,990,16.5,375,237,150,150,225,87,525,387,300,300,928.84,26.16,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_000990.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1005,16.75,372,237,150,150,222,87,522,387,300,300,669.64,14.41,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001005.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1020,17.0,370,238,150,150,220,88,520,388,300,300,719.98,11.03,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001020.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1035,17.25,369,238,150,150,219,88,519,388,300,300,744.67,13.27,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001035.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1050,17.5,367,238,150,150,217,88,517,388,300,300,809.42,11.77,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001050.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1065,17.75,367,239,150,150,217,89,517,389,300,300,993.35,13.43,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001065.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1080,18.0,366,239,150,150,216,89,516,389,300,300,742.89,11.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001080.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1095,18.25,365,240,150,150,215,90,515,390,300,300,855.59,10.93,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001095.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1110,18.5,364,241,150,150,214,91,514,391,300,300,711.25,10.04,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001110.jpg
WhatsApp Video 2026-08-11 at 6.55.11 AM (1).mp4,5,Aluminium,train,1125,18.75,363,241,150,150,213,91,513,391,300,300,1118.23,9.89,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.11_AM_(1)/crop_001125.jpg
